<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
USDRUB;D;20230113;000000;68.9958000
USDRUB;D;20230115;000000;68.9760000
USDRUB;D;20230116;000000;68.7576000
USDRUB;D;20230117;000000;68.5147000
USDRUB;D;20230118;000000;68.7422000
USDRUB;D;20230119;000000;69.3940000
USDRUB;D;20230120;000000;69.1010000
USDRUB;D;20230122;000000;69.0411000
USDRUB;D;20230123;000000;68.7500000
USDRUB;D;20230124;000000;69.4476000
USDRUB;D;20230125;000000;69.2256000
USDRUB;D;20230126;000000;69.4972000
USDRUB;D;20230127;000000;69.7542000
USDRUB;D;20230129;000000;68.7320000
USDRUB;D;20230130;000000;69.8800000
USDRUB;D;20230131;000000;70.5835000
USDRUB;D;20230201;000000;69.9033000
USDRUB;D;20230202;000000;70.0780000
USDRUB;D;20230203;000000;70.6555000
USDRUB;D;20230205;000000;70.5750000
USDRUB;D;20230206;000000;71.4945000
USDRUB;D;20230207;000000;72.1489000
USDRUB;D;20230208;000000;72.0444000
USDRUB;D;20230209;000000;72.8704000
USDRUB;D;20230210;000000;73.0860000
USDRUB;D;20230213;000000;73.1750000
USDRUB;D;20230214;000000;73.5995000
USDRUB;D;20230215;000000;73.9936000
USDRUB;D;20230216;000000;74.7113000
USDRUB;D;20230217;000000;73.6381000
USDRUB;D;20230219;000000;72.3000000
USDRUB;D;20230220;000000;72.9919000
USDRUB;D;20230221;000000;74.6484000
USDRUB;D;20230222;000000;74.8974000
USDRUB;D;20230223;000000;75.4024000
USDRUB;D;20230224;000000;76.0077000
USDRUB;D;20230226;000000;75.9800000
USDRUB;D;20230227;000000;74.6446000
USDRUB;D;20230228;000000;75.0442000
USDRUB;D;20230301;000000;75.2646000
USDRUB;D;20230302;000000;75.5325000
USDRUB;D;20230303;000000;75.6906000
USDRUB;D;20230305;000000;75.6750000
USDRUB;D;20230306;000000;75.5704000
USDRUB;D;20230307;000000;75.5975000
USDRUB;D;20230308;000000;76.0512000
USDRUB;D;20230309;000000;75.8478000
USDRUB;D;20230310;000000;76.1750000
USDRUB;D;20230312;000000;75.1800000
USDRUB;D;20230313;000000;75.5467000
USDRUB;D;20230314;000000;75.7397000
USDRUB;D;20230315;000000;76.0985000
USDRUB;D;20230316;000000;76.4990000
USDRUB;D;20230317;000000;76.9438000
USDRUB;D;20230319;000000;75.9400000
USDRUB;D;20230320;000000;77.4881000
USDRUB;D;20230321;000000;77.2482000
USDRUB;D;20230322;000000;76.9254000
USDRUB;D;20230323;000000;75.9967000
USDRUB;D;20230324;000000;77.2707000
USDRUB;D;20230326;000000;76.2600000
USDRUB;D;20230327;000000;76.8500000
USDRUB;D;20230328;000000;76.5715000
USDRUB;D;20230329;000000;77.3230000
USDRUB;D;20230330;000000;77.2731000
USDRUB;D;20230331;000000;77.9760000
USDRUB;D;20230402;000000;76.9800000
USDRUB;D;20230403;000000;78.6548000
USDRUB;D;20230404;000000;79.2984000
USDRUB;D;20230405;000000;80.1949000
USDRUB;D;20230406;000000;81.1750000
USDRUB;D;20230407;000000;80.5300000
USDRUB;D;20230409;000000;80.5300000
USDRUB;D;20230410;000000;81.6300000
USDRUB;D;20230411;000000;81.0874000
USDRUB;D;20230412;000000;82.0464000
USDRUB;D;20230413;000000;81.6961000
USDRUB;D;20230414;000000;82.2773000
USDRUB;D;20230416;000000;82.2510000
USDRUB;D;20230417;000000;82.0464000
USDRUB;D;20230418;000000;81.7992000
USDRUB;D;20230419;000000;81.6964000
USDRUB;D;20230420;000000;81.7946000
USDRUB;D;20230421;000000;81.8760000
USDRUB;D;20230423;000000;81.8760000
USDRUB;D;20230424;000000;81.4771000
USDRUB;D;20230425;000000;81.6914000
USDRUB;D;20230426;000000;81.7957000
USDRUB;D;20230427;000000;81.8452000
USDRUB;D;20230428;000000;79.4300000
USDRUB;D;20230430;000000;79.9510000
USDRUB;D;20230501;000000;79.6800000
USDRUB;D;20230502;000000;80.1068000
USDRUB;D;20230503;000000;79.4982000
USDRUB;D;20230504;000000;78.6448000
USDRUB;D;20230505;000000;77.7850000
USDRUB;D;20230507;000000;76.7900000
USDRUB;D;20230508;000000;77.7224000
USDRUB;D;20230509;000000;77.9931000
USDRUB;D;20230510;000000;76.1112000
USDRUB;D;20230511;000000;76.9940000
USDRUB;D;20230512;000000;77.6739000
USDRUB;D;20230514;000000;76.6600000
USDRUB;D;20230515;000000;79.7480000
USDRUB;D;20230516;000000;80.4807000
USDRUB;D;20230517;000000;79.7477000
USDRUB;D;20230518;000000;80.3976000
USDRUB;D;20230519;000000;80.0947000
USDRUB;D;20230521;000000;80.5250000
USDRUB;D;20230522;000000;80.4968000
USDRUB;D;20230523;000000;80.1563000
USDRUB;D;20230524;000000;80.0961000
USDRUB;D;20230525;000000;80.0010000
USDRUB;D;20230526;000000;78.9945000
USDRUB;D;20230528;000000;77.9800000
USDRUB;D;20230529;000000;80.2457000
USDRUB;D;20230530;000000;75.1764000
USDRUB;D;20230531;000000;81.5487000
USDRUB;D;20230601;000000;80.9981000
USDRUB;D;20230602;000000;80.7903000
USDRUB;D;20230604;000000;80.7750000
USDRUB;D;20230605;000000;80.5934000
USDRUB;D;20230606;000000;81.3424000
USDRUB;D;20230607;000000;81.5440000
USDRUB;D;20230608;000000;82.0133000
USDRUB;D;20230609;000000;82.7213000
USDRUB;D;20230611;000000;81.7050000
USDRUB;D;20230612;000000;83.8699000
USDRUB;D;20230613;000000;83.9463000
USDRUB;D;20230614;000000;83.9935000
USDRUB;D;20230615;000000;83.4741000
USDRUB;D;20230616;000000;83.8729000
USDRUB;D;20230618;000000;82.8550000
USDRUB;D;20230619;000000;83.8446000
USDRUB;D;20230620;000000;83.8434000
USDRUB;D;20230621;000000;83.6429000
USDRUB;D;20230622;000000;80.9878000
USDRUB;D;20230623;000000;83.6402000
USDRUB;D;20230625;000000;82.6300000
USDRUB;D;20230626;000000;84.4086000
USDRUB;D;20230627;000000;85.3731000
USDRUB;D;20230628;000000;86.0051000
USDRUB;D;20230629;000000;86.8506000
USDRUB;D;20230630;000000;88.8000000
USDRUB;D;20230702;000000;88.8000000
USDRUB;D;20230703;000000;89.4958000
USDRUB;D;20230704;000000;90.9932000
USDRUB;D;20230705;000000;91.2449000
USDRUB;D;20230706;000000;91.2528000
USDRUB;D;20230707;000000;91.2350000
USDRUB;D;20230709;000000;90.2400000
USDRUB;D;20230710;000000;91.0966000
USDRUB;D;20230711;000000;90.4903000
USDRUB;D;20230712;000000;90.4984000
USDRUB;D;20230713;000000;90.1198000
USDRUB;D;20230714;000000;90.2260000
USDRUB;D;20230716;000000;90.2260000
USDRUB;D;20230717;000000;90.5998000
USDRUB;D;20230718;000000;90.9925000
USDRUB;D;20230719;000000;91.9445000
USDRUB;D;20230720;000000;90.1012000
USDRUB;D;20230721;000000;90.9760000
USDRUB;D;20230723;000000;90.9760000
USDRUB;D;20230724;000000;90.4440000
USDRUB;D;20230725;000000;90.1944000
USDRUB;D;20230726;000000;89.9979000
USDRUB;D;20230727;000000;90.6989000
USDRUB;D;20230728;000000;92.0567000
USDRUB;D;20230730;000000;92.0350000
USDRUB;D;20230731;000000;91.6459000
USDRUB;D;20230801;000000;92.3970000
USDRUB;D;20230802;000000;94.0387000
USDRUB;D;20230803;000000;94.4765000
USDRUB;D;20230804;000000;95.8620000
USDRUB;D;20230806;000000;95.8510000
USDRUB;D;20230807;000000;95.3826000
USDRUB;D;20230808;000000;97.2054000
USDRUB;D;20230809;000000;96.8701000
USDRUB;D;20230810;000000;97.0244000
USDRUB;D;20230811;000000;98.5270000
USDRUB;D;20230813;000000;98.5270000
USDRUB;D;20230814;000000;95.9800000
USDRUB;D;20230815;000000;97.9800000
USDRUB;D;20230816;000000;96.3300000
USDRUB;D;20230817;000000;93.8950000
USDRUB;D;20230818;000000;92.9800000
USDRUB;D;20230820;000000;92.9800000
USDRUB;D;20230821;000000;93.4375000
USDRUB;D;20230822;000000;93.2300000
USDRUB;D;20230823;000000;92.9800000
USDRUB;D;20230824;000000;94.7260000
USDRUB;D;20230825;000000;93.9800000
USDRUB;D;20230827;000000;94.9760000
USDRUB;D;20230828;000000;92.9800000
USDRUB;D;20230829;000000;95.4236000
USDRUB;D;20230830;000000;96.1260000
USDRUB;D;20230831;000000;95.8690000
USDRUB;D;20230901;000000;96.4187000
USDRUB;D;20230903;000000;95.3850000
USDRUB;D;20230904;000000;96.8510000
USDRUB;D;20230905;000000;96.7400000
USDRUB;D;20230906;000000;98.3957000
USDRUB;D;20230907;000000;98.4928000
USDRUB;D;20230908;000000;96.7500000
USDRUB;D;20230910;000000;97.9020000
USDRUB;D;20230911;000000;94.3300000
USDRUB;D;20230912;000000;95.9489000
USDRUB;D;20230913;000000;95.2130000
USDRUB;D;20230914;000000;96.2692000
USDRUB;D;20230915;000000;95.7800000
USDRUB;D;20230917;000000;96.7260000
USDRUB;D;20230918;000000;95.9449000
USDRUB;D;20230919;000000;97.4954000
USDRUB;D;20230920;000000;96.0181000
USDRUB;D;20230921;000000;95.0800000
USDRUB;D;20230922;000000;95.2800000
USDRUB;D;20230924;000000;94.6300000
USDRUB;D;20230925;000000;95.8432000
USDRUB;D;20230926;000000;96.5760000
USDRUB;D;20230927;000000;97.0718000
USDRUB;D;20230928;000000;96.6536000
USDRUB;D;20230929;000000;96.4802000
USDRUB;D;20231001;000000;96.4760000
USDRUB;D;20231002;000000;99.2399000
USDRUB;D;20231003;000000;100.0985000
USDRUB;D;20231004;000000;100.3320000
USDRUB;D;20231005;000000;100.1320000
USDRUB;D;20231006;000000;100.9920000
USDRUB;D;20231008;000000;99.9800000
USDRUB;D;20231009;000000;98.2500000
USDRUB;D;20231010;000000;95.5468000
USDRUB;D;20231011;000000;99.4800000
USDRUB;D;20231012;000000;97.7232000
USDRUB;D;20231013;000000;97.7051000
USDRUB;D;20231015;000000;97.5250000
USDRUB;D;20231016;000000;97.3483000
USDRUB;D;20231017;000000;98.0010000
USDRUB;D;20231018;000000;97.4510000
USDRUB;D;20231019;000000;96.8436000
USDRUB;D;20231020;000000;95.4391000
USDRUB;D;20231022;000000;95.6750000
USDRUB;D;20231023;000000;94.4922000
USDRUB;D;20231024;000000;93.4510000
USDRUB;D;20231025;000000;93.3510000
USDRUB;D;20231026;000000;93.6260000
USDRUB;D;20231027;000000;94.1750000
USDRUB;D;20231029;000000;94.4250000
USDRUB;D;20231030;000000;92.5250000
USDRUB;D;20231031;000000;93.3179000
USDRUB;D;20231101;000000;92.5500000
USDRUB;D;20231102;000000;94.0010000
USDRUB;D;20231103;000000;92.8202000
USDRUB;D;20231105;000000;91.7040000
USDRUB;D;20231106;000000;92.6088000
USDRUB;D;20231107;000000;92.1005000
USDRUB;D;20231108;000000;91.8220000
USDRUB;D;20231109;000000;91.6790000
USDRUB;D;20231110;000000;92.2510000
USDRUB;D;20231112;000000;92.2510000
USDRUB;D;20231113;000000;91.9044000
USDRUB;D;20231114;000000;90.5000000
USDRUB;D;20231115;000000;89.4076000
USDRUB;D;20231116;000000;89.3260000
USDRUB;D;20231117;000000;89.9270000
USDRUB;D;20231119;000000;88.8900000
USDRUB;D;20231120;000000;88.5300000
USDRUB;D;20231121;000000;88.1933000
USDRUB;D;20231122;000000;88.3816000
USDRUB;D;20231123;000000;88.2839000
USDRUB;D;20231124;000000;89.2945000
