<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
BZ;D;20210906;000000;72.1000000
BZ;D;20210907;000000;71.5300000
BZ;D;20210908;000000;72.6600000
BZ;D;20210909;000000;71.3700000
BZ;D;20210910;000000;72.9500000
BZ;D;20210912;000000;73.3000000
BZ;D;20210913;000000;73.6700000
BZ;D;20210914;000000;73.9100000
BZ;D;20210915;000000;75.5000000
BZ;D;20210916;000000;75.6700000
BZ;D;20210917;000000;75.4900000
BZ;D;20210919;000000;75.0400000
BZ;D;20210920;000000;74.2500000
BZ;D;20210921;000000;74.6800000
BZ;D;20210922;000000;75.8500000
BZ;D;20210923;000000;77.2600000
BZ;D;20210924;000000;78.0700000
BZ;D;20210926;000000;78.0100000
BZ;D;20210927;000000;78.6300000
BZ;D;20210928;000000;77.4300000
BZ;D;20210929;000000;77.9000000
BZ;D;20210930;000000;78.3600000
BZ;D;20211001;000000;79.2400000
BZ;D;20211003;000000;79.2500000
BZ;D;20211004;000000;81.2700000
BZ;D;20211005;000000;82.5600000
BZ;D;20211006;000000;80.8300000
BZ;D;20211007;000000;82.4800000
BZ;D;20211008;000000;82.5800000
BZ;D;20211010;000000;82.6000000
BZ;D;20211011;000000;83.6900000
BZ;D;20211012;000000;83.3800000
BZ;D;20211013;000000;83.3700000
BZ;D;20211014;000000;84.0700000
BZ;D;20211015;000000;84.9200000
BZ;D;20211017;000000;85.3500000
BZ;D;20211018;000000;84.1500000
BZ;D;20211019;000000;85.1500000
BZ;D;20211020;000000;85.8900000
BZ;D;20211021;000000;84.7500000
BZ;D;20211022;000000;85.7700000
BZ;D;20211024;000000;85.6100000
BZ;D;20211025;000000;85.9900000
BZ;D;20211026;000000;85.4200000
BZ;D;20211027;000000;83.5000000
BZ;D;20211028;000000;83.9000000
BZ;D;20211029;000000;83.5300000
BZ;D;20211031;000000;83.2500000
BZ;D;20211101;000000;84.5500000
BZ;D;20211102;000000;84.0900000
BZ;D;20211103;000000;81.3800000
BZ;D;20211104;000000;80.9500000
BZ;D;20211105;000000;82.5500000
BZ;D;20211107;000000;82.9400000
BZ;D;20211108;000000;83.6800000
BZ;D;20211109;000000;85.2000000
BZ;D;20211110;000000;82.7200000
BZ;D;20211111;000000;82.6400000
BZ;D;20211112;000000;81.9500000
BZ;D;20211114;000000;82.2700000
BZ;D;20211115;000000;82.1700000
BZ;D;20211116;000000;82.2700000
BZ;D;20211117;000000;80.2100000
BZ;D;20211118;000000;81.0500000
BZ;D;20211119;000000;78.6600000
BZ;D;20211121;000000;78.3900000
BZ;D;20211122;000000;78.5900000
BZ;D;20211123;000000;81.1400000
BZ;D;20211124;000000;81.0700000
BZ;D;20211125;000000;79.0300000
BZ;D;20211126;000000;71.8000000
BZ;D;20211128;000000;74.5500000
BZ;D;20211129;000000;73.6500000
BZ;D;20211130;000000;71.1500000
BZ;D;20211201;000000;69.6000000
BZ;D;20211202;000000;70.8700000
BZ;D;20211203;000000;70.1400000
BZ;D;20211205;000000;71.1500000
BZ;D;20211206;000000;73.6600000
BZ;D;20211207;000000;75.2900000
BZ;D;20211208;000000;76.4400000
BZ;D;20211209;000000;74.2200000
BZ;D;20211210;000000;75.2700000
BZ;D;20211212;000000;75.8800000
BZ;D;20211213;000000;74.0800000
BZ;D;20211214;000000;72.9200000
BZ;D;20211215;000000;74.4300000
BZ;D;20211216;000000;74.3700000
BZ;D;20211217;000000;72.8700000
BZ;D;20211219;000000;72.0600000
BZ;D;20211220;000000;72.0400000
BZ;D;20211221;000000;74.1100000
BZ;D;20211222;000000;75.5100000
BZ;D;20211223;000000;76.3700000
BZ;D;20211224;000000;75.8600000
BZ;D;20211226;000000;76.1000000
BZ;D;20211227;000000;78.6200000
BZ;D;20211228;000000;78.8200000
BZ;D;20211229;000000;79.2000000
BZ;D;20211230;000000;79.1400000
BZ;D;20211231;000000;77.9400000
BZ;D;20220102;000000;78.4000000
BZ;D;20220103;000000;78.9100000
BZ;D;20220104;000000;80.1600000
BZ;D;20220105;000000;80.2400000
BZ;D;20220106;000000;81.9800000
BZ;D;20220107;000000;81.9300000
BZ;D;20220109;000000;81.4700000
BZ;D;20220110;000000;81.0000000
BZ;D;20220111;000000;83.7500000
BZ;D;20220112;000000;84.8400000
BZ;D;20220113;000000;84.1100000
BZ;D;20220114;000000;86.4700000
BZ;D;20220116;000000;86.5400000
BZ;D;20220117;000000;86.5300000
BZ;D;20220118;000000;88.5700000
BZ;D;20220119;000000;87.7200000
BZ;D;20220120;000000;87.4800000
BZ;D;20220121;000000;87.9000000
BZ;D;20220123;000000;88.6400000
BZ;D;20220124;000000;87.1700000
BZ;D;20220125;000000;88.0800000
BZ;D;20220126;000000;88.5300000
BZ;D;20220127;000000;88.8800000
BZ;D;20220128;000000;88.8800000
BZ;D;20220130;000000;89.3800000
BZ;D;20220131;000000;89.3100000
BZ;D;20220201;000000;89.2900000
BZ;D;20220202;000000;89.3400000
BZ;D;20220203;000000;91.0700000
BZ;D;20220204;000000;92.5200000
BZ;D;20220206;000000;92.9500000
BZ;D;20220207;000000;92.9500000
BZ;D;20220208;000000;91.3200000
BZ;D;20220209;000000;91.8000000
BZ;D;20220210;000000;91.4500000
BZ;D;20220211;000000;95.1000000
BZ;D;20220213;000000;95.4300000
BZ;D;20220214;000000;95.8500000
BZ;D;20220215;000000;93.5000000
BZ;D;20220216;000000;92.1000000
BZ;D;20220217;000000;92.9400000
BZ;D;20220218;000000;93.6100000
BZ;D;20220220;000000;94.7300000
BZ;D;20220221;000000;97.3500000
BZ;D;20220222;000000;96.5000000
BZ;D;20220223;000000;97.5400000
BZ;D;20220224;000000;99.4100000
BZ;D;20220225;000000;98.5700000
BZ;D;20220227;000000;99.3600000
BZ;D;20220228;000000;98.1200000
BZ;D;20220301;000000;107.6500000
BZ;D;20220302;000000;114.5400000
BZ;D;20220303;000000;110.4400000
BZ;D;20220304;000000;118.0500000
BZ;D;20220306;000000;130.1400000
BZ;D;20220307;000000;124.3700000
BZ;D;20220308;000000;129.4700000
BZ;D;20220309;000000;112.5100000
BZ;D;20220310;000000;109.1800000
BZ;D;20220311;000000;112.1200000
BZ;D;20220313;000000;110.9800000
BZ;D;20220314;000000;106.0000000
BZ;D;20220315;000000;98.7500000
BZ;D;20220316;000000;98.0400000
BZ;D;20220317;000000;107.0100000
BZ;D;20220318;000000;108.2000000
BZ;D;20220320;000000;109.3100000
BZ;D;20220321;000000;116.4000000
BZ;D;20220322;000000;114.5800000
BZ;D;20220323;000000;121.5200000
BZ;D;20220324;000000;118.2000000
BZ;D;20220325;000000;119.9800000
BZ;D;20220327;000000;114.1200000
BZ;D;20220328;000000;106.6000000
BZ;D;20220329;000000;108.5600000
BZ;D;20220330;000000;111.0000000
BZ;D;20220331;000000;105.6500000
BZ;D;20220401;000000;104.7500000
BZ;D;20220403;000000;103.5400000
BZ;D;20220404;000000;107.9800000
BZ;D;20220405;000000;105.6800000
BZ;D;20220406;000000;101.6500000
BZ;D;20220407;000000;101.4100000
BZ;D;20220408;000000;102.4000000
BZ;D;20220410;000000;101.2800000
BZ;D;20220411;000000;99.3500000
BZ;D;20220412;000000;104.9300000
BZ;D;20220413;000000;108.8800000
BZ;D;20220414;000000;111.6600000
BZ;D;20220417;000000;113.2000000
BZ;D;20220418;000000;112.8400000
BZ;D;20220419;000000;107.6000000
BZ;D;20220420;000000;107.2300000
BZ;D;20220421;000000;108.8300000
BZ;D;20220422;000000;106.2000000
BZ;D;20220424;000000;105.0800000
BZ;D;20220425;000000;102.6300000
BZ;D;20220426;000000;104.8700000
BZ;D;20220427;000000;104.9400000
BZ;D;20220428;000000;107.1200000
BZ;D;20220429;000000;106.0800000
BZ;D;20220501;000000;106.9100000
BZ;D;20220502;000000;107.6400000
BZ;D;20220503;000000;105.9400000
BZ;D;20220504;000000;110.2200000
BZ;D;20220505;000000;111.0600000
BZ;D;20220506;000000;113.2200000
BZ;D;20220508;000000;111.8400000
BZ;D;20220509;000000;105.2500000
BZ;D;20220510;000000;101.6000000
BZ;D;20220511;000000;107.5100000
BZ;D;20220512;000000;107.9200000
BZ;D;20220513;000000;111.2200000
BZ;D;20220515;000000;112.4100000
BZ;D;20220516;000000;114.0300000
BZ;D;20220517;000000;112.8300000
BZ;D;20220518;000000;109.2500000
BZ;D;20220519;000000;111.5000000
BZ;D;20220520;000000;112.9100000
BZ;D;20220522;000000;112.7800000
BZ;D;20220523;000000;113.4700000
BZ;D;20220524;000000;113.8400000
BZ;D;20220525;000000;114.5000000
BZ;D;20220526;000000;114.4600000
BZ;D;20220527;000000;115.3200000
BZ;D;20220529;000000;116.0800000
BZ;D;20220530;000000;117.7000000
BZ;D;20220531;000000;116.2700000
BZ;D;20220601;000000;115.9000000
BZ;D;20220602;000000;118.2900000
BZ;D;20220603;000000;121.0800000
BZ;D;20220605;000000;121.2500000
BZ;D;20220606;000000;119.9900000
BZ;D;20220607;000000;121.0000000
BZ;D;20220608;000000;123.9400000
BZ;D;20220609;000000;122.9300000
BZ;D;20220610;000000;121.9300000
BZ;D;20220612;000000;120.1800000
BZ;D;20220613;000000;122.3600000
BZ;D;20220614;000000;121.0900000
BZ;D;20220615;000000;118.9800000
BZ;D;20220616;000000;119.0300000
BZ;D;20220617;000000;113.6100000
BZ;D;20220619;000000;113.9500000
BZ;D;20220620;000000;114.2100000
BZ;D;20220621;000000;114.8900000
BZ;D;20220622;000000;110.0300000
BZ;D;20220623;000000;109.8300000
BZ;D;20220624;000000;113.1900000
BZ;D;20220626;000000;107.9700000
BZ;D;20220627;000000;111.2100000
BZ;D;20220628;000000;114.0000000
BZ;D;20220629;000000;112.3000000
BZ;D;20220630;000000;109.2000000
BZ;D;20220701;000000;111.4800000
BZ;D;20220703;000000;111.3400000
BZ;D;20220704;000000;113.8300000
BZ;D;20220705;000000;104.8000000
BZ;D;20220706;000000;99.8000000
BZ;D;20220707;000000;104.1000000
BZ;D;20220708;000000;107.1500000
BZ;D;20220710;000000;106.8900000
BZ;D;20220711;000000;106.4100000
BZ;D;20220712;000000;99.2200000
BZ;D;20220713;000000;99.8500000
BZ;D;20220714;000000;99.7100000
BZ;D;20220715;000000;101.1300000
BZ;D;20220717;000000;100.8400000
BZ;D;20220718;000000;105.6900000
BZ;D;20220719;000000;107.2700000
BZ;D;20220720;000000;106.6100000
BZ;D;20220721;000000;103.8900000
BZ;D;20220722;000000;103.6100000
BZ;D;20220724;000000;103.5400000
BZ;D;20220725;000000;104.8900000
BZ;D;20220726;000000;99.7200000
BZ;D;20220727;000000;102.3300000
BZ;D;20220728;000000;102.4000000
BZ;D;20220729;000000;104.0000000
BZ;D;20220731;000000;103.4100000
BZ;D;20220801;000000;99.9300000
BZ;D;20220802;000000;99.9200000
BZ;D;20220803;000000;97.1000000
BZ;D;20220804;000000;93.6000000
BZ;D;20220805;000000;94.6600000
BZ;D;20220807;000000;93.9900000
BZ;D;20220808;000000;96.5200000
BZ;D;20220809;000000;96.5300000
BZ;D;20220810;000000;97.0600000
BZ;D;20220811;000000;99.4200000
BZ;D;20220812;000000;98.0100000
BZ;D;20220814;000000;97.6000000
BZ;D;20220815;000000;93.4700000
BZ;D;20220816;000000;92.7600000
BZ;D;20220817;000000;93.0500000
BZ;D;20220818;000000;96.5800000
BZ;D;20220819;000000;96.0900000
BZ;D;20220821;000000;95.7100000
BZ;D;20220822;000000;96.6900000
BZ;D;20220823;000000;100.1500000
BZ;D;20220824;000000;101.7300000
BZ;D;20220825;000000;99.8300000
BZ;D;20220826;000000;98.9000000
BZ;D;20220828;000000;98.8700000
BZ;D;20220829;000000;102.9500000
BZ;D;20220830;000000;98.4700000
BZ;D;20220831;000000;94.9600000
BZ;D;20220901;000000;92.1700000
BZ;D;20220902;000000;93.2800000
BZ;D;20220904;000000;94.5300000
BZ;D;20220905;000000;95.2300000
BZ;D;20220906;000000;92.8500000
BZ;D;20220907;000000;87.7100000
BZ;D;20220908;000000;88.6100000
BZ;D;20220909;000000;92.4200000
BZ;D;20220911;000000;92.4800000
BZ;D;20220912;000000;94.2600000
BZ;D;20220913;000000;93.5500000
BZ;D;20220914;000000;94.6400000
BZ;D;20220915;000000;90.8000000
BZ;D;20220916;000000;91.5700000
BZ;D;20220918;000000;91.9300000
BZ;D;20220919;000000;91.7300000
BZ;D;20220920;000000;90.8700000
BZ;D;20220921;000000;90.0000000
BZ;D;20220922;000000;90.3300000
BZ;D;20220923;000000;86.6500000
BZ;D;20220925;000000;86.8900000
BZ;D;20220926;000000;82.7200000
BZ;D;20220927;000000;84.4300000
BZ;D;20220928;000000;87.9300000
BZ;D;20220929;000000;87.4600000
BZ;D;20220930;000000;85.5700000
BZ;D;20221002;000000;87.9500000
