<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;20211124;000000;321.2200000
SBER;D;20211125;000000;317.2900000
SBER;D;20211126;000000;304.4200000
SBER;D;20211129;000000;316.5700000
SBER;D;20211130;000000;315.0000000
SBER;D;20211201;000000;324.4000000
SBER;D;20211202;000000;326.8000000
SBER;D;20211203;000000;320.6600000
SBER;D;20211206;000000;307.5000000
SBER;D;20211207;000000;309.7900000
SBER;D;20211208;000000;296.9500000
SBER;D;20211209;000000;300.4000000
SBER;D;20211210;000000;297.4400000
SBER;D;20211213;000000;280.6400000
SBER;D;20211214;000000;284.9000000
SBER;D;20211215;000000;286.6500000
SBER;D;20211216;000000;295.8900000
SBER;D;20211217;000000;294.9000000
SBER;D;20211220;000000;288.4000000
SBER;D;20211221;000000;291.7000000
SBER;D;20211222;000000;294.0000000
SBER;D;20211223;000000;292.8000000
SBER;D;20211224;000000;293.8900000
SBER;D;20211227;000000;295.6800000
SBER;D;20211228;000000;295.0000000
SBER;D;20211229;000000;293.5100000
SBER;D;20211230;000000;293.4900000
SBER;D;20220103;000000;305.4700000
SBER;D;20220104;000000;304.2400000
SBER;D;20220105;000000;287.0100000
SBER;D;20220106;000000;293.9200000
SBER;D;20220110;000000;291.6900000
SBER;D;20220111;000000;291.8800000
SBER;D;20220112;000000;290.4000000
SBER;D;20220113;000000;272.5000000
SBER;D;20220114;000000;261.0000000
SBER;D;20220117;000000;257.7800000
SBER;D;20220118;000000;234.7000000
SBER;D;20220119;000000;244.8600000
SBER;D;20220120;000000;254.6100000
SBER;D;20220121;000000;246.9000000
SBER;D;20220124;000000;236.9700000
SBER;D;20220125;000000;239.5900000
SBER;D;20220126;000000;236.9000000
SBER;D;20220127;000000;254.2900000
SBER;D;20220128;000000;257.8200000
SBER;D;20220131;000000;269.4200000
SBER;D;20220201;000000;264.7000000
SBER;D;20220202;000000;261.0000000
SBER;D;20220203;000000;250.7900000
SBER;D;20220204;000000;256.5300000
SBER;D;20220207;000000;257.6100000
SBER;D;20220208;000000;269.8000000
SBER;D;20220209;000000;279.0900000
SBER;D;20220210;000000;275.2000000
SBER;D;20220211;000000;260.8300000
SBER;D;20220214;000000;256.7000000
SBER;D;20220215;000000;274.0000000
SBER;D;20220216;000000;277.7800000
SBER;D;20220217;000000;260.5800000
SBER;D;20220218;000000;250.2800000
SBER;D;20220221;000000;201.0000000
SBER;D;20220222;000000;208.5300000
SBER;D;20220224;000000;132.1800000
SBER;D;20220225;000000;131.1200000
SBER;D;20220324;000000;136.2400000
SBER;D;20220325;000000;131.5000000
SBER;D;20220328;000000;125.0000000
SBER;D;20220329;000000;128.7700000
SBER;D;20220330;000000;134.6000000
SBER;D;20220331;000000;143.6900000
SBER;D;20220401;000000;154.5000000
SBER;D;20220404;000000;166.0000000
SBER;D;20220405;000000;154.1000000
SBER;D;20220406;000000;141.6000000
SBER;D;20220407;000000;147.5000000
SBER;D;20220408;000000;143.7200000
SBER;D;20220411;000000;138.6900000
SBER;D;20220412;000000;135.3800000
SBER;D;20220413;000000;135.5000000
SBER;D;20220414;000000;129.0500000
SBER;D;20220415;000000;130.8800000
SBER;D;20220418;000000;123.8500000
SBER;D;20220419;000000;120.3000000
SBER;D;20220420;000000;121.5000000
SBER;D;20220421;000000;118.6500000
SBER;D;20220422;000000;116.9700000
SBER;D;20220425;000000;111.9000000
SBER;D;20220426;000000;122.3600000
SBER;D;20220427;000000;131.1100000
SBER;D;20220428;000000;123.8500000
SBER;D;20220429;000000;128.8000000
SBER;D;20220504;000000;123.2000000
SBER;D;20220505;000000;124.8000000
SBER;D;20220506;000000;123.1000000
SBER;D;20220511;000000;123.3400000
SBER;D;20220512;000000;119.1500000
SBER;D;20220513;000000;120.2000000
SBER;D;20220516;000000;123.4100000
SBER;D;20220517;000000;127.7500000
SBER;D;20220518;000000;125.1200000
SBER;D;20220519;000000;125.6000000
SBER;D;20220520;000000;122.2000000
SBER;D;20220523;000000;119.4600000
SBER;D;20220524;000000;123.6000000
SBER;D;20220525;000000;124.1500000
SBER;D;20220526;000000;123.0000000
SBER;D;20220527;000000;121.2200000
SBER;D;20220530;000000;120.6700000
SBER;D;20220531;000000;118.3000000
SBER;D;20220601;000000;121.9700000
SBER;D;20220602;000000;119.0000000
SBER;D;20220603;000000;119.2100000
SBER;D;20220606;000000;118.7800000
SBER;D;20220607;000000;118.3200000
SBER;D;20220608;000000;119.9000000
SBER;D;20220609;000000;118.2000000
SBER;D;20220610;000000;118.0700000
SBER;D;20220614;000000;118.9800000
SBER;D;20220615;000000;121.1400000
SBER;D;20220616;000000;123.7300000
SBER;D;20220617;000000;123.8800000
SBER;D;20220620;000000;131.2900000
SBER;D;20220621;000000;129.1000000
SBER;D;20220622;000000;133.1100000
SBER;D;20220623;000000;136.8500000
SBER;D;20220624;000000;137.7600000
SBER;D;20220627;000000;141.1500000
SBER;D;20220628;000000;139.9900000
SBER;D;20220629;000000;132.8000000
SBER;D;20220630;000000;125.2000000
SBER;D;20220701;000000;129.9100000
SBER;D;20220704;000000;131.4300000
SBER;D;20220705;000000;133.5000000
SBER;D;20220706;000000;134.0000000
SBER;D;20220707;000000;133.0900000
SBER;D;20220708;000000;133.3000000
SBER;D;20220711;000000;126.8000000
SBER;D;20220712;000000;129.0000000
SBER;D;20220713;000000;126.0000000
SBER;D;20220714;000000;125.9000000
SBER;D;20220715;000000;128.9000000
SBER;D;20220718;000000;128.1100000
SBER;D;20220719;000000;127.7600000
SBER;D;20220720;000000;126.4400000
SBER;D;20220721;000000;125.4800000
SBER;D;20220722;000000;128.8200000
SBER;D;20220725;000000;131.4500000
SBER;D;20220726;000000;132.9000000
SBER;D;20220727;000000;132.5000000
SBER;D;20220728;000000;131.7200000
SBER;D;20220729;000000;131.9000000
SBER;D;20220801;000000;127.3400000
SBER;D;20220802;000000;127.5300000
SBER;D;20220803;000000;126.8500000
SBER;D;20220804;000000;126.9500000
SBER;D;20220805;000000;122.4000000
SBER;D;20220808;000000;123.8100000
SBER;D;20220809;000000;126.4000000
SBER;D;20220810;000000;126.2000000
SBER;D;20220811;000000;123.4500000
SBER;D;20220812;000000;124.8800000
SBER;D;20220815;000000;125.0000000
SBER;D;20220816;000000;126.3900000
SBER;D;20220817;000000;124.5000000
SBER;D;20220818;000000;126.3000000
SBER;D;20220819;000000;125.2000000
SBER;D;20220822;000000;126.0600000
SBER;D;20220823;000000;130.3800000
SBER;D;20220824;000000;128.1500000
SBER;D;20220825;000000;128.1800000
SBER;D;20220826;000000;130.4000000
