<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GC;D;20220303;000000;1941.7000000
GC;D;20220304;000000;1974.9000000
GC;D;20220306;000000;1994.4000000
GC;D;20220307;000000;1996.1000000
GC;D;20220308;000000;2061.2000000
GC;D;20220309;000000;1984.5000000
GC;D;20220310;000000;1992.7000000
GC;D;20220311;000000;1992.3000000
GC;D;20220313;000000;1980.0000000
GC;D;20220314;000000;1944.6000000
GC;D;20220315;000000;1919.9000000
GC;D;20220316;000000;1937.5000000
GC;D;20220317;000000;1935.7000000
GC;D;20220318;000000;1921.5000000
GC;D;20220320;000000;1926.7000000
GC;D;20220321;000000;1937.7000000
GC;D;20220322;000000;1921.8000000
GC;D;20220323;000000;1939.6000000
GC;D;20220324;000000;1961.5000000
GC;D;20220325;000000;1957.6000000
GC;D;20220327;000000;1944.1000000
GC;D;20220328;000000;1924.9000000
GC;D;20220329;000000;1923.0000000
GC;D;20220330;000000;1929.4000000
GC;D;20220331;000000;1943.1000000
GC;D;20220401;000000;1928.5000000
GC;D;20220403;000000;1922.7000000
GC;D;20220404;000000;1932.0000000
GC;D;20220405;000000;1926.6000000
GC;D;20220406;000000;1925.0000000
GC;D;20220407;000000;1933.9000000
GC;D;20220408;000000;1950.4000000
GC;D;20220410;000000;1946.0000000
GC;D;20220411;000000;1963.2000000
GC;D;20220412;000000;1973.6000000
GC;D;20220413;000000;1977.2000000
GC;D;20220414;000000;1977.1000000
GC;D;20220417;000000;1988.6000000
GC;D;20220418;000000;1981.8000000
GC;D;20220419;000000;1946.5000000
GC;D;20220420;000000;1953.5000000
GC;D;20220421;000000;1952.1000000
GC;D;20220422;000000;1932.5000000
GC;D;20220424;000000;1925.3000000
GC;D;20220425;000000;1903.2000000
GC;D;20220426;000000;1899.6000000
GC;D;20220427;000000;1879.2000000
GC;D;20220428;000000;1905.6000000
GC;D;20220429;000000;1896.9000000
GC;D;20220501;000000;1888.8000000
GC;D;20220502;000000;1862.3000000
GC;D;20220503;000000;1864.5000000
GC;D;20220504;000000;1901.8000000
GC;D;20220505;000000;1876.5000000
GC;D;20220506;000000;1882.8000000
GC;D;20220508;000000;1874.6000000
GC;D;20220509;000000;1863.5000000
GC;D;20220510;000000;1835.2000000
GC;D;20220511;000000;1852.7000000
GC;D;20220512;000000;1823.2000000
GC;D;20220513;000000;1810.3000000
GC;D;20220515;000000;1808.6000000
GC;D;20220516;000000;1821.7000000
GC;D;20220517;000000;1806.4000000
GC;D;20220518;000000;1814.1000000
GC;D;20220519;000000;1840.1000000
GC;D;20220520;000000;1845.1000000
GC;D;20220522;000000;1853.1000000
GC;D;20220523;000000;1854.0000000
GC;D;20220524;000000;1861.1000000
GC;D;20220525;000000;1848.7000000
GC;D;20220526;000000;1852.4000000
GC;D;20220527;000000;1850.6000000
GC;D;20220529;000000;1857.3000000
GC;D;20220530;000000;1854.8000000
GC;D;20220531;000000;1839.0000000
GC;D;20220601;000000;1847.2000000
GC;D;20220602;000000;1872.3000000
GC;D;20220603;000000;1853.9000000
GC;D;20220605;000000;1858.7000000
GC;D;20220606;000000;1842.4000000
GC;D;20220607;000000;1848.8000000
GC;D;20220608;000000;1857.5000000
GC;D;20220609;000000;1846.9000000
GC;D;20220610;000000;1875.2000000
GC;D;20220612;000000;1867.0000000
GC;D;20220613;000000;1826.8000000
GC;D;20220614;000000;1816.8000000
GC;D;20220615;000000;1834.6000000
GC;D;20220616;000000;1844.6000000
GC;D;20220617;000000;1841.9000000
GC;D;20220619;000000;1846.0000000
GC;D;20220620;000000;1842.3000000
GC;D;20220621;000000;1829.4000000
GC;D;20220622;000000;1834.3000000
GC;D;20220623;000000;1826.2000000
GC;D;20220624;000000;1828.1000000
GC;D;20220626;000000;1836.9000000
GC;D;20220627;000000;1827.3000000
GC;D;20220628;000000;1821.5000000
GC;D;20220629;000000;1817.9000000
GC;D;20220630;000000;1801.5000000
GC;D;20220701;000000;1812.9000000
GC;D;20220703;000000;1812.2000000
GC;D;20220704;000000;1811.4000000
GC;D;20220705;000000;1767.4000000
GC;D;20220706;000000;1743.9000000
GC;D;20220707;000000;1740.4000000
GC;D;20220708;000000;1740.9000000
GC;D;20220710;000000;1740.8000000
GC;D;20220711;000000;1731.5000000
GC;D;20220712;000000;1725.2000000
GC;D;20220713;000000;1730.1000000
GC;D;20220714;000000;1706.0000000
GC;D;20220715;000000;1706.5000000
GC;D;20220717;000000;1714.5000000
GC;D;20220718;000000;1707.1000000
GC;D;20220719;000000;1710.3000000
GC;D;20220720;000000;1689.0000000
GC;D;20220721;000000;1712.5000000
GC;D;20220722;000000;1725.3000000
GC;D;20220724;000000;1725.6000000
GC;D;20220725;000000;1722.2000000
GC;D;20220726;000000;1714.6000000
GC;D;20220727;000000;1735.0000000
GC;D;20220728;000000;1779.1000000
GC;D;20220729;000000;1782.7000000
GC;D;20220731;000000;1778.0000000
GC;D;20220801;000000;1790.9000000
GC;D;20220802;000000;1785.0000000
GC;D;20220803;000000;1787.0000000
GC;D;20220804;000000;1809.0000000
GC;D;20220805;000000;1792.4000000
GC;D;20220807;000000;1789.1000000
GC;D;20220808;000000;1802.0000000
GC;D;20220809;000000;1807.4000000
GC;D;20220810;000000;1801.1000000
GC;D;20220811;000000;1806.5000000
GC;D;20220812;000000;1818.9000000
GC;D;20220814;000000;1811.1000000
GC;D;20220815;000000;1796.2000000
GC;D;20220816;000000;1790.1000000
GC;D;20220817;000000;1775.9000000
