<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SNGSP;D;20221107;000000;26.1300000
SNGSP;D;20221108;000000;25.8250000
SNGSP;D;20221109;000000;25.2700000
SNGSP;D;20221110;000000;25.6800000
SNGSP;D;20221111;000000;25.6350000
SNGSP;D;20221114;000000;25.6300000
SNGSP;D;20221115;000000;25.0100000
SNGSP;D;20221116;000000;25.4550000
SNGSP;D;20221117;000000;25.5150000
SNGSP;D;20221118;000000;25.4550000
SNGSP;D;20221121;000000;24.9450000
SNGSP;D;20221122;000000;25.0800000
SNGSP;D;20221123;000000;24.9000000
SNGSP;D;20221124;000000;25.0650000
SNGSP;D;20221125;000000;25.0000000
SNGSP;D;20221128;000000;24.8200000
SNGSP;D;20221129;000000;24.9100000
SNGSP;D;20221130;000000;24.8850000
SNGSP;D;20221201;000000;24.8450000
SNGSP;D;20221202;000000;25.8450000
SNGSP;D;20221205;000000;25.5900000
SNGSP;D;20221206;000000;25.4600000
SNGSP;D;20221207;000000;25.4250000
SNGSP;D;20221208;000000;25.3600000
SNGSP;D;20221209;000000;25.1650000
SNGSP;D;20221212;000000;25.0950000
SNGSP;D;20221213;000000;25.0650000
SNGSP;D;20221214;000000;24.9300000
SNGSP;D;20221215;000000;24.5850000
SNGSP;D;20221216;000000;24.9550000
SNGSP;D;20221219;000000;24.8250000
SNGSP;D;20221220;000000;25.1200000
SNGSP;D;20221221;000000;25.3850000
SNGSP;D;20221222;000000;25.3200000
SNGSP;D;20221223;000000;25.3200000
SNGSP;D;20221226;000000;25.4750000
SNGSP;D;20221227;000000;25.9050000
SNGSP;D;20221228;000000;26.0650000
SNGSP;D;20221229;000000;26.3150000
SNGSP;D;20221230;000000;26.1300000
SNGSP;D;20230103;000000;26.1400000
SNGSP;D;20230104;000000;26.0550000
SNGSP;D;20230105;000000;26.0250000
SNGSP;D;20230106;000000;26.0100000
SNGSP;D;20230109;000000;26.0250000
SNGSP;D;20230110;000000;25.8650000
SNGSP;D;20230111;000000;26.3550000
SNGSP;D;20230112;000000;26.0000000
SNGSP;D;20230113;000000;26.2600000
SNGSP;D;20230116;000000;26.8450000
SNGSP;D;20230117;000000;26.5350000
SNGSP;D;20230118;000000;26.8350000
SNGSP;D;20230119;000000;26.5700000
SNGSP;D;20230120;000000;26.6700000
SNGSP;D;20230123;000000;26.9900000
SNGSP;D;20230124;000000;27.0000000
SNGSP;D;20230125;000000;27.0550000
SNGSP;D;20230126;000000;27.0450000
SNGSP;D;20230127;000000;28.1150000
SNGSP;D;20230130;000000;28.0550000
SNGSP;D;20230131;000000;28.1400000
SNGSP;D;20230201;000000;28.0650000
SNGSP;D;20230202;000000;28.2450000
SNGSP;D;20230203;000000;28.0950000
SNGSP;D;20230206;000000;28.0450000
SNGSP;D;20230207;000000;28.0550000
SNGSP;D;20230208;000000;27.6400000
SNGSP;D;20230209;000000;27.9950000
SNGSP;D;20230210;000000;27.8500000
SNGSP;D;20230213;000000;27.9100000
SNGSP;D;20230214;000000;27.6200000
SNGSP;D;20230215;000000;26.7750000
SNGSP;D;20230216;000000;27.0500000
SNGSP;D;20230217;000000;26.8850000
SNGSP;D;20230220;000000;27.0000000
SNGSP;D;20230221;000000;27.3550000
SNGSP;D;20230222;000000;27.1150000
SNGSP;D;20230224;000000;27.1550000
SNGSP;D;20230227;000000;27.6450000
SNGSP;D;20230228;000000;27.9350000
SNGSP;D;20230301;000000;28.1050000
SNGSP;D;20230302;000000;27.6350000
SNGSP;D;20230303;000000;27.8050000
SNGSP;D;20230306;000000;27.8800000
SNGSP;D;20230307;000000;27.7600000
SNGSP;D;20230309;000000;27.7150000
SNGSP;D;20230310;000000;27.7150000
SNGSP;D;20230313;000000;27.6600000
SNGSP;D;20230314;000000;27.6800000
SNGSP;D;20230315;000000;27.7850000
SNGSP;D;20230316;000000;28.0300000
SNGSP;D;20230317;000000;28.5700000
SNGSP;D;20230320;000000;29.4150000
SNGSP;D;20230321;000000;29.1650000
SNGSP;D;20230322;000000;29.1700000
SNGSP;D;20230323;000000;29.5500000
SNGSP;D;20230324;000000;29.8000000
SNGSP;D;20230327;000000;31.6950000
SNGSP;D;20230328;000000;31.5050000
SNGSP;D;20230329;000000;31.4600000
SNGSP;D;20230330;000000;32.1600000
SNGSP;D;20230331;000000;31.6450000
SNGSP;D;20230403;000000;32.0900000
SNGSP;D;20230404;000000;33.9000000
SNGSP;D;20230405;000000;34.2000000
SNGSP;D;20230406;000000;34.5850000
SNGSP;D;20230407;000000;34.5400000
SNGSP;D;20230410;000000;34.4000000
SNGSP;D;20230411;000000;33.9000000
SNGSP;D;20230412;000000;34.0350000
SNGSP;D;20230413;000000;33.8200000
SNGSP;D;20230414;000000;34.0700000
SNGSP;D;20230417;000000;34.3050000
SNGSP;D;20230418;000000;34.2650000
SNGSP;D;20230419;000000;34.5100000
SNGSP;D;20230420;000000;35.5500000
SNGSP;D;20230421;000000;36.4750000
SNGSP;D;20230424;000000;36.8950000
SNGSP;D;20230425;000000;35.6100000
SNGSP;D;20230426;000000;35.1850000
SNGSP;D;20230427;000000;35.4600000
SNGSP;D;20230428;000000;35.2050000
SNGSP;D;20230502;000000;33.9050000
SNGSP;D;20230503;000000;33.5750000
SNGSP;D;20230504;000000;33.4400000
SNGSP;D;20230505;000000;33.3050000
SNGSP;D;20230508;000000;33.0850000
SNGSP;D;20230510;000000;34.0500000
SNGSP;D;20230511;000000;34.5350000
SNGSP;D;20230512;000000;34.5800000
SNGSP;D;20230515;000000;36.6550000
SNGSP;D;20230516;000000;36.4450000
SNGSP;D;20230517;000000;36.5800000
SNGSP;D;20230518;000000;31.7950000
SNGSP;D;20230519;000000;30.8800000
SNGSP;D;20230522;000000;31.3250000
SNGSP;D;20230523;000000;31.2500000
SNGSP;D;20230524;000000;30.9750000
SNGSP;D;20230525;000000;30.5100000
SNGSP;D;20230526;000000;31.2800000
SNGSP;D;20230529;000000;31.7800000
SNGSP;D;20230530;000000;31.2000000
SNGSP;D;20230531;000000;31.5450000
SNGSP;D;20230601;000000;31.6150000
SNGSP;D;20230602;000000;32.0900000
SNGSP;D;20230605;000000;31.9700000
SNGSP;D;20230606;000000;33.0250000
SNGSP;D;20230607;000000;32.7650000
SNGSP;D;20230608;000000;33.5650000
SNGSP;D;20230609;000000;35.1950000
SNGSP;D;20230613;000000;36.2400000
SNGSP;D;20230614;000000;36.7450000
SNGSP;D;20230615;000000;36.3600000
SNGSP;D;20230616;000000;36.2100000
SNGSP;D;20230619;000000;36.0400000
SNGSP;D;20230620;000000;36.8700000
SNGSP;D;20230621;000000;37.7200000
SNGSP;D;20230622;000000;37.6850000
SNGSP;D;20230623;000000;36.9700000
SNGSP;D;20230626;000000;39.0250000
SNGSP;D;20230627;000000;39.9300000
SNGSP;D;20230628;000000;40.2500000
SNGSP;D;20230629;000000;41.4650000
SNGSP;D;20230630;000000;41.7900000
SNGSP;D;20230703;000000;40.7150000
SNGSP;D;20230704;000000;40.7450000
SNGSP;D;20230705;000000;41.7850000
SNGSP;D;20230706;000000;41.6500000
SNGSP;D;20230707;000000;41.6500000
SNGSP;D;20230710;000000;41.6750000
SNGSP;D;20230711;000000;41.6850000
SNGSP;D;20230712;000000;42.8700000
SNGSP;D;20230713;000000;42.7500000
SNGSP;D;20230714;000000;43.0000000
SNGSP;D;20230717;000000;42.9700000
SNGSP;D;20230718;000000;43.7500000
SNGSP;D;20230719;000000;43.2650000
SNGSP;D;20230720;000000;42.0250000
SNGSP;D;20230721;000000;42.8750000
SNGSP;D;20230724;000000;43.2000000
SNGSP;D;20230725;000000;42.9500000
SNGSP;D;20230726;000000;44.3250000
SNGSP;D;20230727;000000;44.9050000
