<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;D;20221121;000000;14654.0000000
GMKN;D;20221122;000000;14802.0000000
GMKN;D;20221123;000000;14752.0000000
GMKN;D;20221124;000000;14766.0000000
GMKN;D;20221125;000000;14632.0000000
GMKN;D;20221128;000000;14570.0000000
GMKN;D;20221129;000000;14464.0000000
GMKN;D;20221130;000000;14384.0000000
GMKN;D;20221201;000000;14650.0000000
GMKN;D;20221202;000000;14484.0000000
GMKN;D;20221205;000000;14824.0000000
GMKN;D;20221206;000000;14718.0000000
GMKN;D;20221207;000000;15038.0000000
GMKN;D;20221208;000000;14886.0000000
GMKN;D;20221209;000000;14940.0000000
GMKN;D;20221212;000000;14760.0000000
GMKN;D;20221213;000000;14924.0000000
GMKN;D;20221214;000000;14718.0000000
GMKN;D;20221215;000000;14280.0000000
GMKN;D;20221216;000000;14498.0000000
GMKN;D;20221219;000000;14652.0000000
GMKN;D;20221220;000000;14816.0000000
GMKN;D;20221221;000000;14870.0000000
GMKN;D;20221222;000000;14958.0000000
GMKN;D;20221223;000000;14904.0000000
GMKN;D;20221226;000000;15050.0000000
GMKN;D;20221227;000000;15282.0000000
GMKN;D;20221228;000000;15140.0000000
GMKN;D;20221229;000000;15242.0000000
GMKN;D;20221230;000000;15300.0000000
GMKN;D;20230103;000000;15520.0000000
GMKN;D;20230104;000000;15574.0000000
GMKN;D;20230105;000000;15340.0000000
GMKN;D;20230106;000000;15438.0000000
GMKN;D;20230109;000000;15370.0000000
GMKN;D;20230110;000000;15324.0000000
GMKN;D;20230111;000000;15410.0000000
GMKN;D;20230112;000000;15440.0000000
GMKN;D;20230113;000000;15334.0000000
GMKN;D;20230116;000000;15488.0000000
GMKN;D;20230117;000000;15294.0000000
GMKN;D;20230118;000000;15316.0000000
GMKN;D;20230119;000000;15200.0000000
GMKN;D;20230120;000000;15154.0000000
GMKN;D;20230123;000000;14980.0000000
GMKN;D;20230124;000000;14776.0000000
GMKN;D;20230125;000000;14882.0000000
GMKN;D;20230126;000000;14800.0000000
GMKN;D;20230127;000000;15032.0000000
GMKN;D;20230130;000000;15150.0000000
GMKN;D;20230131;000000;15144.0000000
GMKN;D;20230201;000000;15258.0000000
GMKN;D;20230202;000000;15164.0000000
GMKN;D;20230203;000000;14990.0000000
GMKN;D;20230206;000000;14942.0000000
GMKN;D;20230207;000000;14960.0000000
GMKN;D;20230208;000000;14852.0000000
GMKN;D;20230209;000000;14918.0000000
GMKN;D;20230210;000000;14840.0000000
GMKN;D;20230213;000000;14892.0000000
GMKN;D;20230214;000000;14760.0000000
GMKN;D;20230215;000000;14500.0000000
GMKN;D;20230216;000000;14398.0000000
GMKN;D;20230217;000000;14478.0000000
GMKN;D;20230220;000000;14540.0000000
GMKN;D;20230221;000000;14710.0000000
GMKN;D;20230222;000000;14474.0000000
GMKN;D;20230224;000000;14390.0000000
GMKN;D;20230227;000000;14578.0000000
GMKN;D;20230228;000000;14498.0000000
GMKN;D;20230301;000000;14734.0000000
GMKN;D;20230302;000000;14510.0000000
GMKN;D;20230303;000000;14562.0000000
GMKN;D;20230306;000000;14560.0000000
GMKN;D;20230307;000000;14676.0000000
GMKN;D;20230309;000000;14586.0000000
GMKN;D;20230310;000000;14576.0000000
GMKN;D;20230313;000000;14554.0000000
GMKN;D;20230314;000000;14556.0000000
GMKN;D;20230315;000000;14464.0000000
GMKN;D;20230316;000000;14442.0000000
GMKN;D;20230317;000000;14560.0000000
GMKN;D;20230320;000000;15044.0000000
GMKN;D;20230321;000000;14864.0000000
GMKN;D;20230322;000000;14970.0000000
GMKN;D;20230323;000000;14932.0000000
GMKN;D;20230324;000000;15080.0000000
GMKN;D;20230327;000000;15184.0000000
GMKN;D;20230328;000000;15186.0000000
GMKN;D;20230329;000000;15084.0000000
GMKN;D;20230330;000000;15024.0000000
GMKN;D;20230331;000000;15010.0000000
GMKN;D;20230403;000000;15084.0000000
GMKN;D;20230404;000000;15214.0000000
GMKN;D;20230405;000000;15200.0000000
GMKN;D;20230406;000000;15380.0000000
GMKN;D;20230407;000000;15430.0000000
GMKN;D;20230410;000000;15500.0000000
GMKN;D;20230411;000000;15360.0000000
GMKN;D;20230412;000000;15404.0000000
GMKN;D;20230413;000000;15404.0000000
GMKN;D;20230414;000000;15786.0000000
GMKN;D;20230417;000000;15900.0000000
GMKN;D;20230418;000000;15908.0000000
GMKN;D;20230419;000000;15918.0000000
GMKN;D;20230420;000000;15802.0000000
GMKN;D;20230421;000000;15798.0000000
GMKN;D;20230424;000000;15700.0000000
GMKN;D;20230425;000000;15538.0000000
GMKN;D;20230426;000000;15330.0000000
GMKN;D;20230427;000000;15370.0000000
GMKN;D;20230428;000000;14572.0000000
GMKN;D;20230502;000000;14542.0000000
GMKN;D;20230503;000000;14440.0000000
GMKN;D;20230504;000000;14470.0000000
GMKN;D;20230505;000000;14352.0000000
GMKN;D;20230508;000000;14218.0000000
GMKN;D;20230510;000000;14604.0000000
GMKN;D;20230511;000000;14476.0000000
GMKN;D;20230512;000000;14544.0000000
GMKN;D;20230515;000000;14768.0000000
GMKN;D;20230516;000000;14762.0000000
GMKN;D;20230517;000000;14778.0000000
GMKN;D;20230518;000000;14736.0000000
GMKN;D;20230519;000000;14730.0000000
GMKN;D;20230522;000000;14602.0000000
GMKN;D;20230523;000000;14648.0000000
GMKN;D;20230524;000000;14696.0000000
GMKN;D;20230525;000000;14562.0000000
GMKN;D;20230526;000000;14670.0000000
GMKN;D;20230529;000000;14654.0000000
GMKN;D;20230530;000000;14574.0000000
GMKN;D;20230531;000000;14580.0000000
GMKN;D;20230601;000000;14576.0000000
GMKN;D;20230602;000000;14782.0000000
GMKN;D;20230605;000000;14764.0000000
GMKN;D;20230606;000000;14644.0000000
GMKN;D;20230607;000000;14628.0000000
GMKN;D;20230608;000000;14738.0000000
GMKN;D;20230609;000000;14840.0000000
GMKN;D;20230613;000000;15094.0000000
GMKN;D;20230614;000000;15052.0000000
GMKN;D;20230615;000000;15286.0000000
GMKN;D;20230616;000000;15362.0000000
GMKN;D;20230619;000000;15510.0000000
GMKN;D;20230620;000000;15332.0000000
GMKN;D;20230621;000000;15306.0000000
GMKN;D;20230622;000000;15178.0000000
GMKN;D;20230623;000000;14988.0000000
GMKN;D;20230626;000000;14862.0000000
GMKN;D;20230627;000000;14842.0000000
GMKN;D;20230628;000000;14934.0000000
GMKN;D;20230629;000000;14882.0000000
GMKN;D;20230630;000000;14726.0000000
GMKN;D;20230703;000000;14702.0000000
GMKN;D;20230704;000000;14744.0000000
GMKN;D;20230705;000000;14868.0000000
GMKN;D;20230706;000000;15162.0000000
GMKN;D;20230707;000000;15080.0000000
GMKN;D;20230710;000000;15264.0000000
GMKN;D;20230711;000000;15302.0000000
GMKN;D;20230712;000000;15454.0000000
GMKN;D;20230713;000000;15540.0000000
GMKN;D;20230714;000000;15504.0000000
GMKN;D;20230717;000000;15774.0000000
GMKN;D;20230718;000000;16336.0000000
GMKN;D;20230719;000000;16546.0000000
GMKN;D;20230720;000000;15904.0000000
GMKN;D;20230721;000000;16082.0000000
GMKN;D;20230724;000000;16126.0000000
GMKN;D;20230725;000000;16260.0000000
GMKN;D;20230726;000000;16170.0000000
GMKN;D;20230727;000000;16190.0000000
