<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
IMOEX;D;20220615;000000;2318.9600000
IMOEX;D;20220616;000000;2369.7500000
IMOEX;D;20220617;000000;2353.9800000
IMOEX;D;20220620;000000;2404.4000000
IMOEX;D;20220621;000000;2358.8100000
IMOEX;D;20220622;000000;2373.5200000
IMOEX;D;20220623;000000;2404.5400000
IMOEX;D;20220624;000000;2391.5100000
IMOEX;D;20220627;000000;2417.0600000
IMOEX;D;20220628;000000;2408.7500000
IMOEX;D;20220629;000000;2378.5500000
IMOEX;D;20220630;000000;2204.8500000
IMOEX;D;20220701;000000;2206.6100000
IMOEX;D;20220704;000000;2204.6600000
IMOEX;D;20220705;000000;2226.6400000
IMOEX;D;20220706;000000;2221.8800000
IMOEX;D;20220707;000000;2226.6500000
IMOEX;D;20220708;000000;2222.5100000
IMOEX;D;20220711;000000;2162.3400000
IMOEX;D;20220712;000000;2133.7700000
IMOEX;D;20220713;000000;2073.6800000
IMOEX;D;20220714;000000;2063.3000000
IMOEX;D;20220715;000000;2109.5200000
IMOEX;D;20220718;000000;2096.4200000
IMOEX;D;20220719;000000;2071.2800000
IMOEX;D;20220720;000000;2075.2400000
IMOEX;D;20220721;000000;2053.6400000
IMOEX;D;20220722;000000;2096.7500000
IMOEX;D;20220725;000000;2128.9600000
IMOEX;D;20220726;000000;2192.4200000
IMOEX;D;20220727;000000;2196.2200000
IMOEX;D;20220728;000000;2189.1600000
IMOEX;D;20220729;000000;2213.8100000
IMOEX;D;20220801;000000;2180.0900000
IMOEX;D;20220802;000000;2137.3000000
IMOEX;D;20220803;000000;2123.9200000
IMOEX;D;20220804;000000;2116.5800000
IMOEX;D;20220805;000000;2054.2900000
IMOEX;D;20220808;000000;2088.4000000
IMOEX;D;20220809;000000;2136.8000000
IMOEX;D;20220810;000000;2151.5000000
IMOEX;D;20220811;000000;2133.1100000
IMOEX;D;20220812;000000;2147.3300000
IMOEX;D;20220815;000000;2165.1200000
IMOEX;D;20220816;000000;2208.3300000
IMOEX;D;20220817;000000;2188.5600000
IMOEX;D;20220818;000000;2194.3100000
IMOEX;D;20220819;000000;2195.1600000
IMOEX;D;20220822;000000;2228.1100000
IMOEX;D;20220823;000000;2260.0800000
IMOEX;D;20220824;000000;2248.2200000
IMOEX;D;20220825;000000;2246.3400000
IMOEX;D;20220826;000000;2268.8900000
IMOEX;D;20220829;000000;2296.3300000
IMOEX;D;20220830;000000;2306.6200000
IMOEX;D;20220831;000000;2400.0800000
IMOEX;D;20220901;000000;2445.7700000
IMOEX;D;20220902;000000;2471.4500000
IMOEX;D;20220905;000000;2488.4400000
IMOEX;D;20220906;000000;2425.3300000
IMOEX;D;20220907;000000;2401.5700000
